YEAR,STATE,ST_CASE,VEH_NO,A_WRONGWAYDRV,A_DRDIS,A_DRDRO,A_VRD,A_BODY,A_IMP1,A_VROLL,A_LIC_S,A_LIC_C,A_CDL_S,A_MC_L_S,A_SPVEH,A_SBUS,A_MOD_YR,A_FIRE_EXP
2023,6,63089,2,2,2,2,2,1,3,2,1,1,2,4,2,3,2004,1
2023,6,63090,1,2,2,2,1,3,2,2,1,1,2,4,1,3,2019,1
2023,6,63091,1,1,1,2,1,6,5,2,1,1,2,4,2,3,2022,1
2023,6,63091,2,2,2,2,2,1,5,2,2,2,2,4,2,3,2004,1
2023,6,63092,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2015,1
2023,6,63093,1,2,2,2,2,7,2,2,4,2,2,3,2,3,2015,1
2023,6,63093,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2021,1
2023,6,63094,1,2,2,2,2,1,5,2,1,1,2,4,2,3,2014,1
2023,6,63094,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2021,1
2023,6,63095,1,2,2,2,2,3,2,2,2,2,2,4,1,3,2015,1
2023,6,63095,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2000,1
2023,6,63096,1,2,2,2,1,9,5,1,1,1,1,4,2,3,2002,1
2023,6,63097,1,2,2,2,2,6,2,2,1,1,2,4,1,3,2020,1
2023,6,63097,2,2,2,2,2,1,4,2,1,1,2,4,2,3,2006,1
2023,6,63098,1,2,2,2,1,1,3,2,2,2,2,4,2,3,2007,1
2023,6,63098,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2010,1
2023,6,63099,1,2,2,2,2,1,7,2,1,1,2,4,2,3,2023,1
2023,6,63100,1,2,2,2,2,2,2,2,1,1,2,4,2,3,1995,1
2023,6,63101,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2001,1
2023,6,63102,1,2,2,2,1,1,7,2,1,1,2,4,1,3,2004,1
2023,6,63103,1,2,2,2,1,1,1,1,2,2,2,4,1,3,2015,1
2023,6,63104,1,2,2,2,2,7,3,2,4,2,2,2,1,3,2016,1
2023,6,63104,2,2,2,2,2,2,5,2,1,1,2,4,2,3,2012,1
2023,6,63104,3,2,2,2,2,3,4,2,1,1,2,4,2,3,2018,1
2023,6,63104,4,2,2,2,2,1,4,2,2,2,2,4,2,3,2015,1
2023,6,63105,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2005,1
2023,6,63106,1,2,2,2,2,2,2,2,1,1,2,4,2,3,1993,1
2023,6,63107,1,2,2,2,2,7,1,2,4,2,2,3,1,3,2021,1
2023,6,63107,2,2,1,2,2,1,5,2,1,1,2,4,1,3,2014,1
2023,6,63108,1,2,2,2,1,1,7,2,1,1,2,4,1,3,2013,1
2023,6,63109,1,2,2,2,1,3,3,2,2,2,2,4,1,3,2020,1
2023,6,63109,2,2,2,2,2,4,2,2,1,1,2,4,2,3,2008,1
2023,6,63110,1,1,2,2,1,2,7,2,2,2,2,4,2,3,2008,1
2023,6,63111,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2014,1
2023,6,63111,2,2,2,2,2,7,3,2,4,2,2,3,2,3,2018,1
2023,6,63112,1,2,2,2,2,7,5,2,4,1,2,1,1,3,2006,1
2023,6,63112,2,2,2,2,2,4,4,2,1,1,2,4,2,3,2022,1
2023,6,63112,3,2,2,2,2,2,4,2,1,1,2,4,2,3,2000,1
2023,6,63113,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2002,1
2023,6,63113,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2021,1
2023,6,63114,1,2,2,2,1,6,7,1,1,1,2,4,1,3,2005,1
2023,6,63115,1,2,2,2,1,1,5,2,1,1,2,4,1,3,2018,1
2023,6,63116,1,2,2,2,2,9,2,2,3,3,3,4,2,3,9999,1
2023,6,63117,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2019,1
2023,6,63118,1,2,2,2,1,1,7,2,1,1,2,4,1,3,2017,1
2023,6,63119,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2016,1
2023,6,63120,1,2,1,2,1,1,2,2,2,2,2,4,2,3,2013,1
2023,6,63121,1,2,2,2,2,7,2,2,4,1,2,1,2,3,2012,1
2023,6,63121,2,2,2,2,2,3,4,2,1,1,2,4,2,3,2023,1
2023,6,63122,1,2,2,2,2,7,5,2,4,1,2,1,1,3,2021,1
2023,6,63122,2,2,2,2,2,1,3,2,1,1,2,4,2,3,2004,1
2023,6,63122,3,2,2,2,2,2,4,2,1,1,2,4,2,3,2008,1
2023,6,63123,1,2,2,2,2,7,2,2,4,2,2,3,1,3,2002,1
2023,6,63123,2,2,2,2,2,3,4,2,1,1,2,4,2,3,2007,1
2023,6,63124,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2013,1
2023,6,63125,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2021,1
2023,6,63125,2,2,2,2,2,2,4,2,1,1,2,4,2,3,2022,1
2023,6,63125,3,2,2,2,2,3,4,2,1,1,2,4,2,3,2016,1
2023,6,63125,4,2,2,2,2,1,5,2,1,1,2,4,2,3,2014,1
2023,6,63126,1,2,2,2,2,1,7,2,1,1,2,4,2,3,2010,1
2023,6,63126,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2017,1
2023,6,63126,3,2,2,2,2,1,7,2,1,1,2,4,2,3,2019,1
2023,6,63127,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2016,1
2023,6,63128,1,1,2,2,2,1,2,2,3,3,3,4,2,3,2023,1
2023,6,63128,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2016,1
2023,6,63129,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2012,1
2023,6,63129,3,2,2,2,2,3,2,2,1,1,2,4,2,3,2023,1
2023,6,63130,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2014,1
2023,6,63130,2,2,2,2,2,1,4,2,1,1,2,4,2,3,2018,1
2023,6,63130,3,2,2,2,2,2,2,2,1,1,1,4,2,3,1957,1
2023,6,63130,4,2,2,2,2,3,5,2,1,1,2,4,2,3,2017,1
2023,6,63131,1,2,2,2,2,7,3,2,4,2,2,3,2,3,1997,1
2023,6,63131,2,2,2,2,2,4,5,2,1,1,2,4,2,3,2016,1
2023,6,63131,3,2,2,2,2,3,2,2,1,1,2,4,2,3,2010,1
2023,6,63133,1,2,2,2,2,7,2,2,4,1,2,1,1,3,2023,1
2023,6,63133,2,2,2,2,2,2,4,2,2,2,2,4,2,3,2015,1
2023,6,63134,1,2,2,2,2,3,5,2,1,1,2,4,2,3,2015,1
2023,6,63134,2,2,2,2,2,7,3,2,4,1,2,1,1,3,2005,1
2023,6,63134,3,2,2,2,2,3,4,2,3,3,3,4,2,3,2021,1
2023,6,63135,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2016,1
2023,6,63136,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2001,1
2023,6,63136,2,2,2,2,2,2,5,2,1,1,2,4,2,3,2007,1
2023,6,63137,1,2,2,2,2,9,2,2,3,3,3,4,2,3,9999,1
2023,6,63138,1,2,2,2,2,2,2,2,2,2,2,4,1,3,2004,1
2023,6,63139,1,2,2,2,2,3,3,2,1,1,2,4,2,3,2023,1
2023,6,63139,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2020,1
2023,6,63140,1,2,2,2,1,3,1,1,1,1,2,4,2,3,2001,1
2023,6,63141,1,2,2,2,1,3,7,1,2,2,2,4,2,3,2008,1
2023,6,63142,1,2,2,2,1,1,7,2,1,1,2,4,2,3,2014,1
2023,6,63143,1,2,2,2,2,9,2,2,3,3,3,4,2,3,9999,1
2023,6,63144,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2019,1
2023,6,63144,2,2,2,2,2,9,7,2,3,3,3,4,2,3,9999,1
2023,6,63144,3,2,2,2,2,9,7,2,3,3,3,4,2,3,9999,1
2023,6,63145,1,2,2,2,2,3,2,2,2,2,2,4,2,3,2019,1
2023,6,63146,1,2,2,2,2,2,2,2,2,2,2,4,1,3,2011,2
2023,6,63146,2,2,2,2,2,6,4,1,1,1,1,4,2,3,2019,1
2023,6,63146,3,2,2,2,2,2,7,2,1,1,2,4,2,3,2015,1
2023,6,63146,4,2,2,2,2,1,7,2,1,1,2,4,2,3,2015,1
2023,6,63147,1,2,2,2,1,3,2,1,1,1,2,4,1,3,2010,1
2023,6,63147,2,2,2,2,2,1,2,2,1,2,2,4,2,3,2015,1
2023,6,63148,1,2,2,2,2,2,2,2,1,1,2,4,2,3,1998,1
2023,6,63148,2,2,2,2,2,1,5,2,1,1,2,4,2,3,2011,1
2023,6,63149,1,2,2,2,1,7,2,2,4,1,2,1,2,3,2019,1
2023,6,63150,1,2,2,2,2,2,2,2,3,3,3,4,2,3,1987,1
2023,6,63150,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2003,1
2023,6,63151,1,2,2,2,2,1,5,2,2,2,2,4,2,3,2005,1
2023,6,63151,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2019,1
2023,6,63152,1,2,2,2,1,1,3,1,1,1,2,4,1,3,2015,1
2023,6,63153,1,2,2,2,1,7,7,2,4,1,1,1,1,3,2019,1
2023,6,63154,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2017,1
2023,6,63154,2,2,2,2,1,3,2,2,1,1,2,4,1,3,2019,1
2023,6,63155,1,2,2,2,1,2,7,1,2,2,2,4,2,3,2007,1
2023,6,63156,1,2,2,2,2,9,2,2,1,1,2,4,2,3,2023,1
2023,6,63156,2,2,2,2,2,1,5,2,1,1,2,4,2,3,2013,1
2023,6,63157,1,2,2,2,1,3,5,1,2,2,2,4,1,3,2004,1
2023,6,63158,1,2,2,2,2,9,7,2,3,3,3,4,2,3,9999,1
2023,6,63159,1,2,2,2,2,9,2,2,3,3,3,4,2,3,9999,1
2023,6,63160,1,2,2,2,2,7,2,2,4,1,2,1,2,3,2015,1
2023,6,63161,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2014,1
2023,6,63162,1,2,2,2,2,1,7,2,1,1,2,4,1,3,2019,2
2023,6,63162,2,2,2,2,2,3,5,2,1,1,2,4,2,3,2015,1
2023,6,63163,1,2,2,2,1,7,1,2,4,1,2,1,2,3,2004,1
2023,6,63163,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2021,1
2023,6,63164,1,2,2,2,2,3,2,2,1,1,2,4,1,3,2011,1
2023,6,63164,2,2,2,2,2,6,4,2,3,3,3,4,2,3,2018,1
2023,6,63165,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2016,1
2023,6,63165,2,2,2,2,2,6,2,2,3,3,3,4,2,3,2018,1
2023,6,63166,1,2,2,2,2,1,5,2,2,2,2,4,2,3,2023,1
2023,6,63167,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2014,1
2023,6,63167,2,2,2,2,2,6,4,2,1,1,2,4,2,3,2007,1
2023,6,63168,1,2,2,1,1,6,2,2,1,1,2,4,2,3,2016,1
2023,6,63169,1,2,2,2,2,3,3,2,1,1,2,4,2,3,2006,1
2023,6,63169,2,2,2,2,2,7,2,2,4,1,2,1,1,3,2011,1
2023,6,63169,3,2,2,2,2,3,2,2,1,1,2,4,2,3,2021,1
2023,6,63170,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2010,1
2023,6,63171,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2019,1
2023,6,63171,2,2,2,2,2,1,4,2,2,2,2,4,2,3,1997,1
2023,6,63172,1,2,2,2,2,1,7,2,2,2,2,4,2,3,2017,1
2023,6,63173,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2010,1
2023,6,63174,1,2,2,2,2,7,2,2,4,2,2,3,1,3,2021,1
2023,6,63174,2,2,2,2,2,1,4,2,1,1,2,4,2,3,2007,1
2023,6,63175,1,2,2,2,2,2,2,2,1,1,2,4,1,3,1999,1
2023,6,63175,2,2,2,2,2,2,5,2,1,1,2,4,2,3,2011,1
2023,6,63176,1,2,2,2,2,1,2,1,2,2,2,4,1,3,2007,1
2023,6,63176,2,2,2,2,2,1,4,2,1,1,2,4,2,3,2012,1
2023,6,63177,1,2,2,2,2,4,2,2,1,1,2,4,2,3,2008,1
2023,6,63178,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2020,1
2023,6,63179,1,2,2,2,2,3,7,2,2,2,2,4,1,3,2000,1
2023,6,63180,1,2,2,2,2,9,7,2,3,3,3,4,2,3,9999,1
2023,6,63181,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2019,1
2023,6,63182,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2021,1
2023,6,63183,1,2,2,2,1,3,1,1,2,2,2,4,1,3,2004,1
2023,6,63184,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2013,1
2023,6,63185,1,2,2,2,1,1,7,2,2,2,2,4,2,3,2006,1
2023,6,63186,1,2,2,2,1,1,7,2,1,1,2,4,1,3,2009,1
2023,6,63187,1,2,2,2,2,1,5,2,1,1,2,4,2,3,2002,1
2023,6,63187,2,2,2,2,2,2,2,2,1,1,2,4,2,3,1995,1
2023,6,63188,1,2,2,2,2,1,5,2,1,1,2,4,2,3,2018,1
2023,6,63188,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2019,1
2023,6,63189,1,2,2,2,2,1,5,2,1,1,2,4,2,3,2020,1
2023,6,63189,2,2,2,2,2,3,2,2,1,1,1,4,2,3,2021,1
2023,6,63189,3,2,2,2,2,3,2,2,1,1,2,4,2,3,2022,1
2023,6,63190,1,2,2,2,2,2,3,2,2,2,2,4,2,3,2005,1
2023,6,63190,2,2,2,2,2,3,5,2,1,1,2,4,2,3,2012,1
2023,6,63190,3,2,2,2,2,7,2,2,4,1,2,1,1,3,2006,1
2023,6,63190,4,2,2,2,2,2,4,2,2,2,2,4,2,3,2006,1
2023,6,63192,1,2,2,2,2,1,2,2,1,1,2,4,1,3,2023,1
2023,6,63192,2,2,2,2,2,1,4,2,2,2,2,4,2,3,2016,1
2023,6,63193,1,2,2,2,1,1,6,2,3,3,3,4,1,3,2001,1
2023,6,63194,1,2,1,2,1,2,5,2,1,1,2,4,2,3,2023,1
2023,6,63194,2,2,1,2,2,2,5,2,1,1,2,4,2,3,2018,1
2023,6,63194,3,2,2,2,2,3,2,1,1,1,2,4,2,3,2017,1
2023,6,63195,1,2,2,2,2,4,2,1,1,1,2,4,2,3,1997,1
2023,6,63195,2,2,2,2,2,6,5,2,1,1,1,4,2,3,2023,1
2023,6,63196,1,2,1,2,2,2,2,2,1,1,2,4,1,3,2016,1
2023,6,63196,2,2,1,2,2,1,3,2,1,1,2,4,2,3,1998,1
2023,6,63197,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2017,1
2023,6,63197,2,2,2,2,2,6,5,2,1,1,1,4,2,3,2015,1
2023,6,63198,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2010,1
2023,6,63199,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2014,1
2023,6,63200,1,2,2,2,1,1,7,1,2,2,2,4,1,3,2014,1
2023,6,63201,1,2,2,2,2,7,2,2,4,1,2,1,2,3,2023,1
2023,6,63202,1,2,2,2,2,7,2,2,4,2,2,3,2,3,2001,1
2023,6,63202,2,2,2,2,2,1,5,2,1,1,2,4,2,3,2012,1
2023,6,63203,1,2,2,2,2,9,2,2,3,3,3,4,1,3,9998,1
2023,6,63204,1,2,2,2,2,9,2,2,3,3,3,4,2,3,9998,1
2023,6,63205,1,2,2,2,2,2,2,2,3,3,3,4,1,3,9999,1
2023,6,63206,1,2,2,2,1,1,3,1,1,1,2,4,1,3,2006,1
2023,6,63207,1,2,2,2,2,9,2,2,3,3,3,4,1,3,9999,1
2023,6,63208,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2015,1
2023,6,63209,1,2,2,2,1,1,7,2,1,1,2,4,1,3,1999,1
2023,6,63210,1,2,1,2,1,1,5,2,1,1,2,4,2,3,2001,1
2023,6,63211,1,2,2,2,2,1,5,2,1,1,2,4,2,3,2006,1
2023,6,63211,2,2,2,2,2,1,3,2,1,1,2,4,2,3,2015,1
2023,6,63212,1,2,2,2,1,4,7,2,2,2,2,4,2,3,2002,1
2023,6,63213,1,2,2,2,1,1,1,1,1,1,2,4,2,3,2016,1
2023,6,63214,1,2,2,2,1,1,2,1,1,1,2,4,1,3,2015,1
2023,6,63215,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2023,1
2023,6,63215,2,2,2,2,2,1,2,2,1,1,2,4,1,3,9999,1
2023,6,63216,1,2,2,2,2,1,2,2,1,1,2,4,2,3,1997,1
2023,6,63216,2,2,2,2,2,1,3,2,1,1,2,4,2,3,2014,1
2023,6,63217,1,2,2,2,2,1,3,2,2,2,2,4,2,3,2015,1
2023,6,63217,2,2,2,2,2,1,6,2,1,1,2,4,2,3,1993,1
2023,6,63218,1,2,2,2,2,3,5,2,1,1,2,4,2,3,2004,1
2023,6,63218,2,2,2,2,2,7,2,2,4,1,2,1,2,3,1999,1
2023,6,63219,1,2,2,2,2,1,4,2,1,1,2,4,2,3,2003,1
2023,6,63219,2,2,2,2,2,7,1,2,4,1,2,1,2,3,2022,1
2023,6,63220,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2015,1
2023,6,63220,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2022,1
2023,6,63221,1,2,2,2,2,7,2,2,4,2,2,2,1,3,2022,2
2023,6,63221,2,2,2,2,2,6,4,2,1,1,1,4,2,3,2022,1
2023,6,63222,1,2,2,2,2,6,2,2,1,1,2,4,2,3,2017,1
2023,6,63222,2,2,2,2,2,1,3,2,1,1,2,4,2,3,2003,1
2023,6,63223,1,2,2,2,2,3,1,1,1,1,2,4,2,3,1999,2
2023,6,63224,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2007,1
2023,6,63224,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2006,1
2023,6,63224,3,2,2,2,2,1,2,2,1,1,2,4,2,3,2015,1
2023,6,63225,1,2,2,2,2,7,1,2,4,1,2,1,1,3,2005,1
2023,6,63226,1,2,2,2,1,1,3,2,1,1,2,4,1,3,2022,1
2023,6,63227,1,2,2,1,1,1,7,1,1,1,2,4,2,3,2005,1
2023,6,63228,1,2,2,2,1,1,7,2,1,1,2,4,1,3,2022,2
2023,6,63229,1,2,2,2,2,7,3,2,4,1,2,1,2,3,2001,1
2023,6,63229,2,2,2,2,2,2,7,2,1,1,2,4,2,3,2014,1
2023,6,63230,1,2,2,2,2,1,7,2,1,1,2,4,2,3,2012,1
2023,6,63230,2,2,2,2,2,6,2,2,1,1,2,4,2,3,2005,1
2023,6,63231,1,2,2,2,1,2,2,2,1,1,2,4,2,3,2021,1
2023,6,63232,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2018,1
2023,6,63233,1,2,2,2,1,7,3,2,4,2,2,3,2,3,2015,1
2023,6,63233,2,2,2,2,2,1,5,2,1,1,2,4,2,3,2014,1
2023,6,63234,1,2,2,2,2,7,2,2,4,1,2,1,1,3,1999,1
2023,6,63234,2,2,2,2,2,1,5,2,1,1,2,4,2,3,2012,1
2023,6,63235,1,2,2,2,2,3,2,2,2,2,2,4,1,3,2014,1
2023,6,63235,2,2,2,2,2,6,4,2,1,1,1,4,2,3,2016,1
2023,6,63235,3,2,2,2,2,1,5,2,1,1,1,4,2,3,2013,1
2023,6,63236,1,2,2,2,1,1,2,2,1,1,2,4,2,3,2018,1
2023,6,63237,1,2,2,2,1,3,3,1,1,1,2,4,2,3,2000,1
2023,6,63237,2,2,2,2,2,1,2,2,1,1,2,4,2,3,2018,1
2023,6,63238,1,2,2,2,2,2,5,1,1,1,2,4,2,3,1999,1
2023,6,63238,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2005,1
2023,6,63239,1,2,2,2,1,3,2,2,1,1,2,4,1,3,2024,2
2023,6,63240,1,2,1,2,1,1,7,2,1,1,2,4,1,3,2019,1
2023,6,63241,1,2,2,2,1,3,2,2,1,1,2,4,1,3,2019,1
2023,6,63242,1,2,2,2,1,7,7,2,4,1,2,1,2,3,2019,1
2023,6,63243,1,2,2,2,1,2,7,1,2,2,2,4,2,3,2022,1
2023,6,63244,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2008,1
2023,6,63245,1,2,2,2,2,3,2,2,2,2,2,4,2,3,2007,1
2023,6,63245,2,2,2,2,2,3,2,1,1,1,2,4,2,3,2015,1
2023,6,63246,1,2,2,2,1,7,7,2,4,2,2,3,2,3,2010,1
2023,6,63247,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2017,1
2023,6,63248,1,2,2,2,1,1,7,2,2,2,2,4,1,3,1998,1
2023,6,63249,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2014,1
2023,6,63249,2,2,2,2,2,1,5,2,1,1,2,4,2,3,1997,1
2023,6,63250,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2009,1
2023,6,63250,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2005,1
2023,6,63251,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2016,1
2023,6,63252,1,2,2,2,2,1,2,2,2,2,2,4,1,3,2012,1
2023,6,63252,2,2,2,2,2,1,5,2,2,2,2,4,2,3,2017,1
2023,6,63253,1,2,2,2,1,1,7,2,1,1,2,4,2,3,1997,1
2023,6,63253,2,2,2,2,2,3,2,2,1,1,2,4,2,3,2006,1
2023,6,63253,3,2,2,2,2,3,5,2,1,1,2,4,2,3,2018,1
2023,6,63254,1,2,2,2,1,1,7,1,1,1,2,4,1,3,2009,1
2023,6,63255,1,2,2,2,2,9,2,2,1,1,2,4,2,3,2021,1
2023,6,63256,1,2,2,2,2,9,2,2,3,3,3,4,1,3,9998,1
2023,6,63257,1,2,2,2,2,3,1,2,1,1,2,4,2,3,2022,1
2023,6,63258,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2006,1
2023,6,63259,1,2,2,2,2,9,7,2,3,3,3,4,2,3,9998,1
2023,6,63260,1,2,2,2,2,1,7,2,2,2,2,4,2,3,2004,1
2023,6,63261,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2017,1
2023,6,63262,1,2,2,2,2,7,2,2,4,2,2,3,2,3,2005,1
2023,6,63263,1,2,2,2,2,3,3,2,1,1,2,4,2,3,2013,1
2023,6,63263,2,2,2,2,2,7,2,2,4,1,2,1,2,3,2006,1
2023,6,63264,1,2,2,2,2,2,2,2,1,1,2,4,2,3,1999,1
2023,6,63265,1,2,2,2,1,1,7,1,1,1,2,4,2,3,2000,1
2023,6,63266,1,2,2,2,1,1,2,2,2,2,2,4,2,3,2014,1
2023,6,63266,2,2,2,2,1,1,2,2,1,1,2,4,2,3,2012,1
2023,6,63267,1,2,2,2,1,3,7,1,1,1,2,4,2,3,2022,1
2023,6,63268,1,2,2,2,1,7,1,2,4,2,2,3,1,3,2003,1
2023,6,63269,1,2,2,2,2,1,2,2,2,2,2,4,1,3,2015,1
2023,6,63270,1,2,2,2,1,1,7,2,1,1,2,4,1,3,2014,1
2023,6,63271,1,2,2,2,1,7,1,2,4,2,2,3,2,3,2020,1
2023,6,63272,1,2,2,2,1,1,3,2,2,2,2,4,1,3,2022,1
2023,6,63273,1,2,2,2,1,7,7,2,4,1,2,1,1,3,2020,1
2023,6,63274,1,2,2,2,1,1,2,2,2,2,2,4,2,3,2023,1
2023,6,63274,2,2,2,2,2,1,2,2,1,1,1,4,2,3,2012,1
2023,6,63275,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2013,1
2023,6,63276,1,2,2,2,1,2,7,1,2,2,2,4,2,3,2005,1
2023,6,63277,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2002,1
2023,6,63278,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2013,1
2023,6,63278,2,2,2,2,2,1,4,2,1,1,2,4,2,3,2010,1
2023,6,63279,1,2,2,2,2,3,5,2,1,1,2,4,2,3,1990,1
2023,6,63279,2,2,2,2,2,7,2,2,4,1,2,1,2,3,2006,1
2023,6,63280,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2012,1
2023,6,63281,1,2,2,2,1,1,5,2,3,3,3,4,2,3,2007,1
2023,6,63281,2,2,2,2,2,1,5,2,1,1,2,4,2,3,2003,1
2023,6,63281,3,2,2,2,2,3,2,2,1,1,2,4,2,3,2010,1
2023,6,63282,1,2,2,2,2,1,2,2,2,2,2,4,1,3,2002,1
2023,6,63283,1,2,1,2,1,1,7,1,1,1,2,4,1,3,2022,1
2023,6,63284,1,1,2,2,2,3,2,2,1,1,2,4,2,3,2002,1
2023,6,63284,2,2,2,2,2,1,2,2,1,1,2,4,2,3,1996,1
2023,6,63285,1,2,2,2,1,1,7,2,1,1,2,4,1,3,1999,1
2023,6,63285,2,2,2,2,2,2,3,2,2,2,2,4,2,3,2016,1
2023,6,63286,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2017,1
2023,6,63286,2,2,2,2,2,1,4,2,1,1,2,4,2,3,2013,1
2023,6,63287,1,2,2,2,1,1,7,2,1,1,2,4,1,3,2008,1
2023,6,63288,1,2,2,2,1,2,7,2,2,2,2,4,2,3,2004,1
2023,6,63290,1,2,2,2,1,1,7,2,1,1,2,4,2,3,2013,1
2023,6,63291,1,2,1,2,2,2,7,2,1,1,2,4,2,3,2016,1
2023,6,63291,2,2,2,2,2,1,7,2,1,1,2,4,2,3,2006,1
2023,6,63291,3,2,2,2,2,7,7,2,4,2,2,3,2,3,2006,1
2023,6,63292,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2000,1
2023,6,63292,2,2,2,2,2,4,6,2,1,1,2,4,2,3,1960,1
2023,6,63292,3,2,2,2,2,1,6,2,1,1,2,4,2,3,2020,1
2023,6,63293,1,2,2,2,2,1,5,2,2,2,2,4,2,3,2020,1
2023,6,63293,2,2,2,2,2,1,2,2,1,1,2,4,1,3,2022,1
2023,6,63294,1,2,2,2,2,2,7,2,1,1,2,4,2,3,2014,1
2023,6,63295,1,2,2,2,2,3,5,2,2,2,2,4,2,3,2003,1
2023,6,63296,1,2,2,2,1,2,7,2,1,1,2,4,2,3,2002,1
2023,6,63297,1,2,2,2,2,1,5,2,1,1,2,4,2,3,1993,1
2023,6,63297,2,2,2,2,2,2,2,2,1,1,2,4,2,3,2020,1
2023,6,63298,1,2,2,2,2,1,2,1,1,1,2,4,2,3,2018,1
2023,6,63298,2,2,2,2,2,7,2,2,4,2,2,3,2,3,2015,1
2023,6,63298,3,2,2,2,2,4,3,2,1,1,2,4,2,3,2011,1
2023,6,63299,1,2,2,2,2,1,3,2,1,1,2,4,2,3,2004,1
2023,6,63299,2,2,2,2,2,6,2,2,1,1,1,4,2,3,2013,1
2023,6,63299,3,2,2,2,2,1,2,2,1,1,2,4,2,3,2006,1
2023,6,63300,1,2,2,2,1,1,5,2,3,3,3,4,2,3,2008,1
2023,6,63301,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2016,1
2023,6,63302,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2003,1
2023,6,63303,1,2,2,2,2,3,2,2,1,1,2,4,2,3,2016,1
2023,6,63303,2,2,2,2,2,4,3,2,1,1,2,4,2,3,2015,1
2023,6,63304,1,2,2,2,2,3,2,2,2,2,2,4,2,3,2022,1
2023,6,63305,1,2,2,2,2,2,2,2,1,1,2,4,2,3,2017,1
2023,6,63306,1,1,2,2,2,1,1,1,2,2,2,4,1,3,2018,1
2023,6,63307,1,2,2,2,2,1,2,1,2,2,2,4,2,3,2016,1
2023,6,63307,2,2,2,2,2,1,4,2,1,1,1,4,2,3,2019,1
2023,6,63307,3,2,2,2,2,3,4,2,1,1,2,4,2,3,2019,1
2023,6,63308,1,2,2,2,2,1,2,2,1,1,2,4,2,3,2020,1
